2021/12/2,112,3,0,0,0,1,15,0,0,0,9,5,5,12,15,1,0,0,0,0,0,4,2,4,1,0,1,16,4,1,0,0,0,1,0,0,0,0,0,0,8,0,0,1,1,0,0,2
2021/12/3,136,7,0,0,0,3,11,1,0,4,11,12,8,14,9,1,0,0,0,0,0,1,2,5,0,1,2,19,7,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,1,0,5
2021/12/4,123,6,0,0,2,3,3,0,0,1,6,9,6,21,13,2,0,0,0,0,1,0,8,9,0,1,0,13,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,4
2021/12/5,97,5,0,0,0,0,2,0,0,3,30,3,4,15,5,0,0,0,0,0,3,0,0,3,1,1,0,9,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5
2021/12/6,35,1,0,0,0,0,1,0,0,1,1,2,5,4,2,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4
2021/12/7,113,1,0,0,2,1,5,1,1,3,9,6,4,15,16,3,0,0,0,0,1,0,8,12,0,0,1,15,2,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,3
2021/12/8,139,3,0,0,0,0,0,5,1,2,10,10,8,22,21,7,0,0,0,1,0,0,8,6,0,1,2,12,8,2,0,0,0,2,0,2,0,0,0,0,3,0,0,0,1,0,0,2
2021/12/9,144,6,0,0,0,0,0,0,4,0,15,11,2,26,21,6,0,0,0,0,1,1,9,8,0,2,4,14,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2021/12/10,119,3,3,0,0,0,0,0,3,2,14,7,6,16,16,1,0,1,0,0,1,2,8,10,0,0,5,7,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
2021/12/11,140,6,0,0,0,0,1,0,4,3,12,8,7,23,9,5,0,0,0,0,0,3,10,3,0,1,5,19,7,0,0,0,0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,6
2021/12/12,114,4,0,0,1,0,0,1,1,0,13,4,12,13,11,24,0,0,0,0,0,2,1,9,0,1,0,4,4,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,5
